38547687-24ba-5ce7-9bf0-c74961d2c1ee,압구정곱떡 강남점,-1
6e1e3854-3e6f-5e02-b06a-c5c6f54c79bc,신도세기 강남역점,-1
8b34133b-b779-54ca-9e65-2ff4f7b2c13b,소호정 강남점,-1
ada4ff02-c9b3-573c-a81c-ed243a2bd001,우동명가기리야마본진,-1
3cbeee3e-bda2-551e-921b-0e0c9fdf5911,고쿠텐 강남역점,-1
9088e235-3fb8-5014-8f73-9362ccdea210,두껍삼 강남직영점,-1
4b009f1a-ae78-5b3b-8502-736f227b5c1b,카페온화 강남점,-1
0f1a4441-f79f-5417-b4ad-af723d0fc7b2,도마3,-1
09d3926b-ae72-51e3-aac8-93f4a2c68a0a,논현오뎅,-1
92aa836c-82c6-5e3b-8242-a8d0b93ae90a,주다방 강남역점,-1
00b8a056-d99d-59de-b47e-9ede147cfdbf,용용선생 강남역점,-1
3a92fcad-22ee-5c46-b65b-c19c9bba26d6,풍국면 강남직영점,-1
258387b6-e7a4-51e7-935e-f9cd735633b2,서울주막 강남역1호점,-1
2c019de6-b36a-5c79-b163-fbb7bf7e9d0b,잡어와묵은지,-1
701ae741-7efb-55a5-9bdd-98cec3a837ac,다몽집,-1
8cba5d13-d5d3-5b78-9fd1-f865ac3e8e61,어게인리프레쉬 강남점,-1
db577a34-a801-5086-9155-c6a1610fb4da,겟썸커피 Downstairs,-1
4545bb73-90ee-52e3-9ceb-39f1b8ef912e,브라운홀릭,-1
8fe39bc1-3807-5359-bfb3-b4f060d4a52e,나폴리회관 강남역점,-1
1b790974-133e-56ba-b51c-e99621046333,화기애애,-1
008ff517-3f8c-51a0-a783-58164869d287,피코이,-1
ff8eea1d-1a90-57ef-9564-7cd8c274a9f3,트리오드,-1
6d97bba5-1199-5173-9f3f-328499e32238,청담돈가스,-1
efc9da77-3102-5e5e-a23a-ff3d3b7f28ce,금복주류 강남역점,-1
9d8f2941-0229-5c53-ac2e-c66edbec3e85,푸에르코 강남,-1
5dc20b06-6dab-54d5-8217-c7634c098c66,투뿔등심 강남점,-1
cdf3d413-338d-58e1-8f73-7062d6c524d2,후추포인트,-1
aae9f5ce-8617-59a6-a42d-5b0dd81bd8ed,사가라멘 강남역점,-1
5104f9db-8fe7-510b-a34f-f666b0cd2830,서동한우 강남점,-1
cddd144a-6c47-5d64-ac3e-17fbed655334,원조부안집 강남점,-1
7969e026-8840-50fb-a4cd-f975bf97fc5e,양파이 강남점,-1
19d71a3b-e830-50db-b1a8-7e1178a0298b,로리스 더 프라임 립,-1
264be685-873a-5040-8eb2-d041e719230e,또보겠지떡볶이집 강남헬로몽키점,-1
7c826527-7edb-5509-9ac0-b0e9b03fe488,사유의서재,-1
e20e048b-bfef-5adb-ae94-8d3d4bf6ffbe,어글리스토브 신논현강남역점,-1
385f933a-db5b-5b15-ab38-727cd3953bc6,이자카야 신조,-1
4f7a8b44-f353-539a-a63d-6f1721067a11,농민백암순대,-1
c19636b6-6010-5bdf-a46a-3ebb065b044c,하이디라오 서초지점,-1
220c7303-e539-58dc-98ed-9704790038cc,아실라,-1
107431bb-8f9a-5b67-9dac-1d260ed120d6,스시마이우 강남CGV점,-1
f6d508ec-b1be-5f13-910f-0adb4c76f021,핑크솔740,-1
b9fc66ad-ea0b-522b-9319-70f35f1bcf3c,올바른스시 강남역점,-1
9a70eec2-8831-5333-91a9-6652c38e1d05,이케맨이자카야 강남본점,-1
05b9557f-dd5f-5809-b086-1c0fb2f36b88,모터시티바이매니멀강남점,-1
ac5e414d-6f95-56ab-ad80-5080e7d77a02,스시메이진 강남점,-1
bdb78492-5828-55f1-aa0e-cdc2c5c56380,꼭그닭 강남점,-1
16b8472d-f1a7-5e9f-847d-6ba9971a7a29,장원김밥 서초점,-1
56722bf3-65f0-5564-9d15-4dba2510e7b7,아이러브펍,-1
db353797-9d0e-5181-9a06-ff18ebc713fe,나이스샤워,-1
9d1f439c-a641-5694-b283-5263c988eb52,탄탄면공방 강남점,-1
087d3e00-94e7-5ec0-a75b-f3711062507b,모랑해물솥밥 강남본점,-1
efcddf3c-3d9e-5c9b-ab6f-cfc5536b735e,무한리필 몽블리 강남역11번출구점,-1
cb38f428-ca41-53d9-a2cb-8a1f47bc05f1,라그릴리아 SPC스퀘어점,-1
82f2243a-dc88-5bfa-9291-e800366d0372,르사이공 강남점,-1
780804f5-b0b3-5896-8372-7db722cb892f,원아베뉴,-1
4f203ff5-a13c-53bd-94c2-e69a1b8af619,라공방 강남1호 본점,-1
84892a92-f3eb-5462-bdea-9dc0a3cc213a,빠레뜨한남 강남CGV점,-1
025ee3de-fc72-5a17-8c7b-51f927ea43d8,리퍼크,-1
e7914bbd-16e5-53f3-8f1f-ada59894aea0,경양카츠 강남점,-1
e9123370-8f0d-52fb-96ba-77ae9e7faacc,보슬보슬,-1
866971c7-cbc6-5c89-81bb-34ebc6344341,감탄성신,-1
e22f5738-897e-50da-95b3-32a78dbb87e0,청류벽,-1
092b9b63-1bca-5dad-bb39-b7a70bbb36be,셀렉티드마롱 강남점,-1
0d242baa-ea33-5b64-8af9-c3caa904c8ef,브루커피 강남타워300점,-1
e37d0017-463b-588f-906b-c0715217e009,정통집 강남점,-1
6580443d-ca9b-5d2e-99a1-7e42f23441f0,무한야끼,-1
f651ca1b-8987-5a64-b3c4-92228718e69b,육목원,-1
66cc15d1-cc8d-5925-b5f1-99781d089904,장인닭갈비 강남점,-1
23533b8f-2cee-573e-822c-f9ca6bb3fe82,바게트케이,-1
4c4f1aab-36b4-5c4e-a9ff-ddf3d744c8b6,고기꾼김춘배 강남점,-1
17a5f0bd-0e10-5ddb-beb0-a9cbb146f1af,케익공방,-1
a1d20138-4d57-505e-b834-1a97c2ab04ae,아올,-1
26f667ea-56ba-5942-95fe-3320c400b5f0,하남돼지집 강남역CGV점,-1
20b2539b-67c5-50a8-bfec-21748db9c80e,스트릿 SPC스퀘어점,-1
a2d28513-e6e3-515d-ac03-d12c24c1a45e,얌얌브레드 강남역점,-1
da396019-39ec-54d6-890f-3ed3457487cf,파파야리프,-1
90702a13-963f-5ab5-a206-94c9310e617a,밀도 강남역점,-1
6232659d-de64-55a1-91dd-c3524d0c06c5,반티엔야오 카오위 강남점,-1
8c83d03a-9d2e-5b50-ba35-48cb63988cb6,운봉에덴식당,-1
03b2f890-53cf-55e6-8380-726511dda3d2,낭만 짚불구이,-1
61a7cf4e-5db8-51df-a733-af847db0cd40,히로시노라멘,-1
cc0e26c1-803b-5094-98d3-1766a8bca7a2,피그인더가든 강남점,-1
ebd108f0-d391-582c-bd99-d29135dea9d4,썸띵어바웃커피,-1
d9820ba0-03d3-50c0-a23b-801c68158f48,돝고기506,-1
d66ea4b1-2e9e-5522-8ba5-50f328d933fa,아브라소812,-1
3197c368-f087-5b50-913d-a04b9a19be5b,쭈꾸미랩소디,-1
38b7950e-4c96-5791-8f09-c4fdffac053f,카츠8 강남점,-1
f91d4499-c6ba-5749-ac86-28f53c8d03a5,카페슬로우,-1
e50bbeec-f66f-5712-9c2e-36d756ddeeb0,나이쏘이 강남점,-1
cdcf5fcf-7440-5ed5-b8a4-9a4aafeae98c,알베르,-1
caa03fb8-4520-5bc6-91de-2e740d24cb25,바바인디아 강남역점,-1
1d256d11-1d74-50f0-b6e4-2322a18417a8,닭발여행x윤이불닭발,-1
d6492a61-ad56-50bf-b210-01588f66edf5,제주은희네해장국 강남역점,-1
952895cb-7ea6-5055-84ac-283135f3be4c,스푼더스트릿 강남역1호점,-1
cd5da69a-c103-51e6-bc35-669b954affee,강남명전,-1
2081e887-642e-5f2e-8d01-e61c0783c571,조양관한정식,-1
937bc1ea-6948-5920-827f-2fa21ec8efa9,일편등심 강남점,-1
5da4f902-11ec-522b-9f36-a575c9a5a830,훌리오 강남역본점,-1
bb54836b-4fec-5333-98aa-abd5736a58dc,에이비카페 In the secret,-1
77fa45d5-4b3e-5868-a8cc-56bb64feab3b,나즈드라비,-1
dac5ae3d-1857-53f1-938d-e3c7df2bd191,진대감 강남역 교보타워점,-1
5ca62891-3f17-544e-afc3-ed5114f98e08,장서는날,-1
c227dd30-109e-56ce-9166-1acefac4cec9,이름없는파스타 강남역점,-1
f2ffa1a8-ec2e-5fb6-b531-bde0cbb74723,을밀대 강남점,-1
d8ca1c9b-dff6-56f9-8cab-4245d608172d,봉우이층집,-1
442f102b-eeae-5db2-9f60-abb9d07b0e08,매우매오 강남역본점,-1
d924ee82-5bf1-595d-8dcc-3b0a08f7cf94,보승회관 강남역직영점,-1
d8b88779-b362-5975-bdd2-d9754ec4a289,반갑다 하대포,-1
7536b358-46ea-541e-b0c5-3968a65e6524,따띠테이블 강남역점,-1
0a3aa518-70a3-5e05-82e2-0c20d43b49af,왕스펍,-1
ebff12c1-b5b7-5b94-8675-def78415f317,성성식당 역삼점,-1
abc221bf-df86-5344-90be-039ddbc1d29f,무월식탁,-1
4ac2b152-4d5b-5910-b8ac-c46bba640272,이자카야나무 강남역2호점,-1
8d5e7b16-2810-580f-b2c0-1564c28f241b,아트몬스터 강남역점,-1
e9e8874f-1c96-5022-8512-851e21f93b66,임병주산동칼국수,-1
