,0,1
0,-2.1097410720101033,-3.7834517500460465
1,-3.922657721449498,0.7841873471833596
2,-5.638868080085602,-1.3568604920474845
3,-0.13480753231717038,0.15868294484850454
4,5.365155733971828,-2.3061872983875875
5,1.758841438057594,3.0864079473573454
6,-1.6121590293192014,3.845824845946973
7,0.8585066051990038,0.9640921612488527
8,1.052140794290235,-0.5332840943016866
9,1.2929770249532064,1.005838519544992
10,1.6856877366638687,0.6798975263754284
11,0.3971539260285911,0.2843545031465209
12,-0.7259231190340582,2.8999187114832297
13,1.3151246954415596,-0.5306478066795123
14,-1.8830332254645847,-0.3238729838938061
15,3.331812544417535,0.334085477494594
16,-2.6362524815212343,-0.6166324269082327
17,-0.7131913912090627,-1.592311041568505
18,-3.609800428832375,1.0915176844473475
19,-5.000118975999791,-1.6101120550684282
20,-0.016303416118551396,0.7969468619522029
21,3.2121325883208787,-1.3192000417820522
22,3.1737097804089918,0.0778755595489105
23,-0.8457667822474103,-2.4398033858831907
24,0.6132019899082325,-0.25205467025161116
25,1.2244899310293873,1.194879022727676
26,1.4864191807187286,0.310516821715387
27,-4.526643687191232,-0.16646426544827464
28,-0.15051056555090458,0.83203927366017
29,-1.6088401847304776,1.610192741152808
30,0.1888534426455177,-2.8677676466285513
31,1.2349780738934366,0.09605966572182921
32,2.0046075913461756,1.7774349529224884
33,1.0194679993609876,-2.954926464989576
34,0.6591275043035949,1.1149139757709112
35,1.927200730885846,1.751189000139475
36,1.004193295546123,-0.1482656927517396
37,-4.3712206947596695,1.4032457433541878
38,-1.6770354179365996,1.3551754396448514
39,-1.4333614030274024,0.1949030118377917
40,8.990264645534634,2.007055491209905
41,-0.4236757132691679,-0.1844686483931076
42,-0.45154223928490844,0.06682820618035949
43,1.1875372799808854,-1.3564398916407763
44,2.1206038536687206,-0.1580726153964564
45,0.669980664693249,1.3113027137176838
46,-0.45801319574343846,-2.975174985233696
47,-0.4941719470038682,-1.231076730416509
48,-1.2201103944142753,3.728406345949876
49,-2.100121913913474,-0.04292038508943839
50,1.1984892249575922,0.4689717158189523
51,1.3980503859973357,-0.16449072235866116
52,2.6559011603602043,-1.0495725307534671
53,2.3508920590249227,0.6409586652362411
54,-2.9947187146587857,2.460912073858648
55,-3.7013428812884097,0.2468105533581207
56,3.6959597379627622,-1.709709455108413
57,-3.505778127733579,0.8746042004044713
58,1.362136400321803,0.9875184682381949
59,-1.9793515622766942,1.6193639330174214
60,5.163651561280386,-0.947369218779599
61,-1.3408009765549573,-1.1875800842015014
62,0.8287150070308296,0.9007976216887329
63,-0.64932078533254,-1.5206722849903118
64,0.5590501015142106,0.6273126566139144
65,-1.9623956468086592,0.4265698989955323
66,-1.134388422065194,-0.8844742328863634
67,0.8619317716771168,1.1892468023471834
68,0.5449487643034389,2.5683579453092236
69,0.24538829370480422,-1.5872763982510314
70,-2.185950292592693,-0.15767577027630805
71,4.868184961243822,0.24070454856028997
72,-1.208372510264426,-1.183672257978268
73,-4.907342505213738,1.4931758636516976
74,1.5531310449675169,-0.34659857340295064
75,-4.095572998489159,-0.15379573720701778
76,1.3741307371531537,0.137713979034788
77,1.1943973886176478,0.7679246380656356
78,-2.4818693798236446,-1.7626252387445196
79,5.021089705386768,-1.5127865005862067
80,-4.073340433260041,0.22054044151932875
81,-4.922747078055093,-1.2927512955493294
82,3.999703269303785,0.12895843398304743
83,-2.716858381533083,-1.1280146195183955
84,-3.7714781527435948,-2.6906753204904965
85,0.275628273707979,0.3606042825684776
86,-1.8999021679644092,-1.841171492221677
87,2.014915601596243,0.08170665150931984
88,-1.553583639623332,-3.0411203767181063
89,-3.038521074802402,-1.4751918181812398
90,0.9698177647270946,-1.1117334051280077
91,0.12490212635282753,1.5555613134652626
92,1.658787117516343,-1.596309174471043
93,-1.1606340872733265,0.5417232570069884
94,-0.47282506504145866,-0.9763874679888632
95,0.17287160061869705,-0.6757333993213226
96,0.298688382442132,-2.9157917978178305
97,-1.7251758182684174,0.9393168037945009
98,1.9431795606747464,3.5017219375432584
99,-1.4077947128742343,1.013907799789383
100,-1.0961525405645807,-2.6862121591143007
101,0.9808945741728817,3.014180785169295
102,-3.3651995695204215,0.41587500120823817
103,-4.698850690037157,1.458203039091555
104,3.906430752592051,-1.8139940168348123
105,-1.668471150623837,0.9750548404647178
106,-3.6998588978533893,-0.4573594217604126
107,3.193226653333107,-0.9934506073204038
108,6.956610110951112,2.0526480193850274
109,-1.4173540990734792,-3.7449371207706306
110,-0.4864906535630054,-0.5540035918604043
111,-1.5365393179437934,2.4484023008873756
112,-0.5883992653700651,1.4155377531131743
113,-0.193755995852659,2.278470784014104
114,1.4435229232428617,-0.2894904074817645
115,0.2311504065029245,-0.7839542480614191
116,4.376127688625833,0.7468378995595151
117,1.316176041804833,1.2155858123732894
118,4.634665932195252,-1.476787463974968
119,-2.5116821629226718,-1.696227984035823
120,-1.4033579114248114,2.258881274662102
121,1.1424230007432017,0.5753214890469482
122,0.7848302198790474,-0.1067946995852438
123,3.075001111728822,-1.5095657769971647
124,0.33558279987330686,0.4219820683964084
