,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,1.0,0.3270846426803231,0.2575350862609445,-0.009459631536997418,-0.08491831373920203,0.13777102745263298,-0.039917808376448836,0.21099478447227535,-0.0023057385323626604,-0.19260797612139768,0.28970463662419454,-0.03861600781325857,0.05411011283331224,-0.1066047800088821,-0.08610382259011956,-0.046144096617584826,-0.17026154235859242,0.17861516014411244,-0.0782482255253489,0.044884081069088234,-0.10062015834271511,0.2492565624697942,0.12305054816188947,0.06924400047347896,-0.07700585684209137,0.018670436410217126,-0.10856004122272594,0.04695630971379794,-0.14129370495600188,-0.12158252846020079,-0.14050075332641063,0.051632082984102545,0.06673447200800314,-0.060036685382030275,-0.054144991504099266,-0.0833045354666534,-0.19067479974199278,-0.08017274500735411,-0.042924136895326544,-0.16659804530616998,0.02903235050508571,-0.12062149134633414,-0.05083783647667878,0.03703850271624642,-0.08427045963439785,-0.007047774886423687,0.162457725331075,0.16713820472632168,-0.04346182855578587,-0.022503760319366316,0.037571896285970595,-0.05920332053955985,-0.023220335069100886,-0.12214299863756904,0.03903768677371498
1,0.32708464268032317,1.0,0.2850491132006231,-0.2042007044320934,0.020632064333153084,0.34542979728118556,-0.029014841236983523,0.02257280875715873,-0.12979241154203783,-0.04175721501488529,0.039573029884570676,-0.18624244195357487,0.10135762236565997,-0.34036455563446194,-0.1335562721557878,-0.14057660002575148,-0.14420060977850382,0.05267372810701112,-0.044860525736891976,0.026119044865287804,-0.15713430952169027,0.03528204713543044,0.22560933453890616,0.2222922458763027,-0.026650510598907957,0.17518180383830434,-0.19995743648003897,0.012888008703096,-0.13821643131529127,-0.2361077423342137,-0.09184267161752845,-0.0002887618734280374,0.38086160370560773,-0.2784192152835315,-0.1987367670376703,-0.09946536650725854,-0.09379337229904736,-0.176416616878004,-0.13517880340032226,-0.21135405867507287,-0.000559374566664548,-0.14542907472435151,-0.08064253417636547,-0.05165369378845756,-0.06719803634233981,0.03534871139231815,0.0546644829514736,0.03243452886165979,-0.10104641670175157,-0.0972138556739088,0.14685126220535621,-0.13257504634135395,0.04431694681737187,-0.026365387888584155,-0.022600599007444808
2,0.2575350862609445,0.2850491132006231,1.0,0.08687158133393119,0.19591181910389419,0.29012953942020553,-0.08776443914445815,0.012170179195021088,0.028550774595077842,0.04362964027198945,0.09353213431391386,-0.0036414894380465295,0.1765341035384181,-0.2610093370427361,-0.2259489084704669,-0.13481869073696923,0.01332442779223621,0.10746397486135317,0.16513798103798782,0.015170170280391481,-0.06696208037928544,0.1812942790322093,0.003740501963487091,0.05012703900985403,0.09085138842889033,0.047824598017896715,0.09921246773761182,0.1895150640769566,-0.06896956786848545,-0.15075408193132445,-0.006195121757559622,0.06825592888126138,0.19965163137263925,-0.20209227437308475,-0.2436495388652822,0.019452316843064213,-0.05166380171156564,-0.10743249161656054,-0.09616175680254856,-0.1670411077053153,-0.21474644586797545,-0.08896717656827938,0.04404731106116748,-0.028922152871379225,0.08439493873227853,0.08883969319461141,0.03687894564031682,0.08298857859474504,-0.08063984415217222,-0.060465952686829916,0.24397353707247663,-0.1265592468196374,0.09743476231301225,-0.09222749243772704,-0.0770072241478129
3,-0.009459631536997418,-0.2042007044320934,0.08687158133393119,1.0,0.10957555852111449,-0.16743020545008538,0.0785401194816468,0.0726499569832314,0.12652541968099904,0.05273054675271765,0.018280537521184026,0.15291803514351374,-0.1237742280747021,0.35234494376751585,0.154436633156531,0.16626629154681483,0.07540164163857552,-0.032247205859217545,0.09141916310160277,-0.06793474246436974,0.18832430715659132,-0.02415164911698517,-0.1657648727725567,-0.27263325841184893,0.006376019915323975,-0.09693069213422405,0.3272500439712511,0.08063863471084443,0.22147811635254652,0.22761006595931926,0.06649113759208898,-0.005231891812950905,-0.2409667442457574,0.22438347657463417,0.1493100835989797,0.1110092155723468,0.1266147345586611,0.22005654478317568,0.029227905712733544,0.21917598318029818,-0.0615460549109414,0.11316371628607716,0.0109810765527512,0.003277908036188927,0.0875625910452767,-0.029767625120193153,-0.137622902684853,-0.08062702652049668,0.1497284182217281,0.0004248943917730037,-0.056999684954421426,0.22629024122577404,-0.03623817752311229,0.13699031170004586,0.12751751320820018
4,-0.08491831373920203,0.02063206433315308,0.19591181910389419,0.10957555852111447,1.0,0.19229970611400518,-0.1782669622550145,-0.12345093058976112,-0.02963914262775275,0.2236064642295878,-0.06573249621900108,-0.09319510100172683,0.14469427082331834,-0.034078019680187664,-0.15350912208426887,-0.14078097040891321,0.2304004544120755,0.013199961955443396,0.6691162749541021,0.11765741378622827,0.1351282486710057,-0.0491452915499596,-0.06765894233835683,0.05355965357653957,0.27539212734726715,-0.06515824606729381,0.09913666317680399,0.0202488858899725,-0.11622716453623441,-0.10432652028125443,-0.004580109915693853,-0.15153778272935378,-0.04334137055829599,-0.11902069270563027,-0.20138284197445175,-0.026451920912623952,0.16978929111740834,-0.10559235950204492,-0.19477660955206522,-0.058806820461369244,-0.17021504299032014,0.041857296642113975,-0.06202703200237019,-0.07100516427140133,0.4412870711428669,0.010110825568286217,-0.11609163358011097,-0.04265005058286226,-0.10025434625128812,-0.16870439956572636,0.04566531857262375,-0.055861782810908374,0.1792239279775515,-0.06454630715566617,-0.09761499082515125
5,0.13777102745263295,0.34542979728118556,0.2901295394202055,-0.16743020545008538,0.1922997061140052,1.0,-0.04151776998743737,0.17916628605860452,-0.08386126690212012,0.06072100433423695,0.019158897767219983,-0.19179119286316593,0.20108419333351735,-0.31349311753199477,-0.10848030981540395,-0.13712968172664688,-0.020910606905381844,-0.07851522113260191,0.1347586921647194,0.1276342053947476,-0.07294381482329708,0.03519194818608024,0.18235812650116012,0.29556524206729085,0.20527140592038723,0.20254392883107258,-0.026179530939409175,0.016043316983655874,-0.05169644569583761,-0.1896640365558445,-0.08987105865711194,0.02697127470368923,0.34735528811561295,-0.17807036057838158,-0.2760642050499598,0.04512498127215546,-0.029388769097586736,-0.14739371988885994,-0.10661863660086021,-0.1743684842036748,-0.06390796012469155,-0.009186186104182406,-0.01117466933140458,-0.07046893276638211,0.0731799139571816,0.037683301759264085,0.002560708702903527,-0.009437200912074598,-0.16257980041862932,-0.014403843645397235,0.17194953924282202,-0.10099038029077431,0.1186013204752365,-0.16845413208582286,-0.12870667769930785
6,-0.039917808376448836,-0.029014841236983523,-0.08776443914445815,0.07854011948164678,-0.17826696225501448,-0.04151776998743737,0.9999999999999998,0.32657809827431133,0.09906641708014705,-0.03217943647444484,0.13109318716702778,0.236329876235066,-0.08614693190859236,0.31519177778496765,0.35275588779251504,0.3535635529325331,-0.04700001938320725,-0.14192753485297585,-0.19941955819456036,-0.08786821652376581,-0.11379085535291718,-0.12919061865788942,0.15212371251062975,-0.1462640068012856,-0.20812760980424308,-0.06944291735393054,-0.1775996641632074,-0.16741763250065933,0.17401729809183267,0.1993709831021696,-0.10444786017497534,-0.007148427498099659,-0.11029656358502912,0.04443997894213973,0.25938687191359194,-0.0977318342126032,-0.04284429963874049,0.33150717544804964,-0.005185509018504056,0.09548469696800956,0.2575365010635072,-0.07764590268026943,-0.18012811583270194,-0.1565188949690097,-0.14925179881438078,-0.09153059672548979,-0.036587843347631266,-0.004393264228121546,0.16216698676365243,0.05543150988773802,-0.13238851620377542,0.05483982366791835,-0.17472187530047562,0.1790716060778306,0.11782955915210529
7,0.21099478447227532,0.02257280875715873,0.012170179195021088,0.0726499569832314,-0.12345093058976112,0.1791662860586045,0.32657809827431133,1.0,0.298363428752957,-0.07508647515905408,0.3169457041238256,-0.039284761442154904,0.09319272929623684,0.10582434886362382,0.20952659272493762,0.17137349957133427,-0.13381908629781591,0.014814192567519362,-0.14303627370761607,0.10652693451601197,-0.014325527912822435,0.08211932688299599,0.23288576012169965,-0.00244082950310869,-0.0711046572292955,0.07458334251874969,-0.04632746584760667,-0.004770145000263877,0.06883097286030898,0.0613353186175307,-0.1326484719736202,0.02680002620213787,-0.012011091679755611,0.1138626124972509,0.09593349845051703,-0.11290349932518301,-0.09374680304580714,0.17972290522356413,0.11327409553832493,0.036216629418896126,0.3667396488246008,0.024023184403063027,-0.12759679469227803,0.0194123753076073,-0.0632578024478672,0.052243756613129765,-0.1030614545619389,0.08833647000235957,-0.008172381208060627,0.1121361931136838,-0.03396876957494432,0.08684129603095496,-0.11123846409933154,-0.04575465002444618,0.1094594965034843
8,-0.0023057385323626604,-0.12979241154203783,0.028550774595077842,0.12652541968099904,-0.02963914262775275,-0.08386126690212012,0.09906641708014703,0.298363428752957,1.0,0.10859524857132136,0.17396256966630064,0.04494284958521597,0.012069565445106506,0.18774027924843656,0.16369983550530348,0.18579839686088961,0.001808340722870363,0.006496859331717285,-0.11926093403181576,-0.03654892047712176,0.014524074179312391,-0.06678784095376983,-0.0489660630970903,-0.14741350669959402,-0.07874458344128991,0.09526674458583936,-0.043432645162195756,0.06896718708805252,0.1661725971457317,0.14432662431549298,-0.015391619079055471,0.04575064181308349,-0.12229322952447294,0.2779236871553989,0.21616862471376694,0.11608317243192315,0.09179310468867281,0.19399955433635988,0.20293602779334313,0.07358901718897207,0.2320322035416295,0.11055423732763449,0.05129265780533607,0.098747881890031,-0.047757119785232595,0.027136309207076072,-0.1391744824192497,0.03422894944328559,0.03548839673787657,0.06570496769074112,-0.03771570946130119,0.13791159377680837,-0.08986370575636418,0.016548863843964666,0.07951984927784017
9,-0.19260797612139768,-0.04175721501488529,0.04362964027198945,0.052730546752717655,0.22360646422958777,0.06072100433423695,-0.03217943647444484,-0.07508647515905408,0.10859524857132137,1.0,-0.15083122010530453,0.03437963143733093,-0.004384042157295455,0.05452317616678499,0.06157763382352551,0.02798658565722195,0.3998946245287295,0.026328255698472764,0.20676108586621864,-0.06424901361190768,0.21846255651168126,-0.15147647276500534,-0.15072227305382402,-0.034839910244445584,0.03130894391428342,-0.1063482087209528,0.05314932093670123,0.02794738876296686,0.08155687532785923,-0.028236546230383696,-0.02098865808357231,0.0005150578442705918,-0.010732155538557612,0.009015823326618082,-0.004537333524459362,-0.04568588408753905,0.2821096017953388,-0.15196410850136732,-0.17893779035899735,0.07679927083305993,0.007400729646769543,0.11875836481172393,-0.027485805411454522,-0.08021175405120116,0.07525258779098806,-0.1757109644749959,-0.07861512941122582,-0.026745257305146392,-0.09677814209480257,0.042114635938064034,0.03392386390978847,-0.02253749602134878,-0.024312488860951293,0.09854533396549808,-0.05405419271528667
