,0,1,2
0,-0.5367328419593316,2.966023813448164,-0.43853697185726065
1,2.962685942932902,0.7345241998659705,4.374049466138119
2,-5.464982325281184,-0.39140016471493544,-0.23124872832244148
3,-4.162938854978167,-0.39014478310822187,-0.3803664103287755
4,-1.3589817587983206,-1.153067616994494,-3.0809936383803707
5,-3.6164443601789085,-4.177666390503822,-1.0627722766119947
6,0.7408779553668904,-1.223563471075946,-0.7068100257478126
7,2.717560392324161,1.7492507974048093,1.0508257908402896
8,-0.5704773337856914,-0.9896810312005341,-0.8909313154498715
9,1.9989961231967797,-7.350496611551718,4.077004630110322
10,2.0869200002141484,0.02085522990181681,-1.2663578290152933
11,4.542702720448512,-1.9539924880111734,-0.5081000613741434
12,0.08294169859573904,-7.240687937331222,0.3625181636133729
13,-1.761864973716829,-1.0072781021402815,-0.4080532380530072
14,-4.195841904224975,3.0173320781712487,-3.8382170355048375
15,-0.4966378571546857,-2.72289787017366,-2.4485794067230584
16,4.0373817655449855,1.9354973042337644,5.503812976688375
17,0.7609156143131062,-0.1368539133142757,1.8989962773081437
18,0.7752636997863701,1.7376093941107416,1.9732948904133358
19,-4.610272666595396,2.8830058561944076,5.6921982061480465
20,0.8107115844498719,-0.14682407409057918,0.5949863697616544
21,1.099943660997444,3.3084437271334775,1.3955325670985794
22,-0.7332792047079825,-3.24725977926774,-2.6795023981721586
23,-5.208859611852088,3.5429494622486217,0.20991998655948668
24,-0.9726107839884183,1.5567992687771963,-0.4353079999196595
25,-0.7863971407982451,-0.5058144601235169,0.013093521007874108
26,-0.737469195065221,1.2047519244730915,-0.4605702409955433
27,4.306497498461837,-2.8852099915018603,2.756436477844749
28,-2.0689589577583107,1.5916889862153711,-1.1764547791667628
29,2.6555940702821155,-0.5305515053504902,-2.031399160230292
30,0.31790438621843736,0.11102203751582534,0.7651388606001912
31,2.0544311642880304,2.7504070997976524,-0.8731368342948245
32,-1.629937047473941,0.44372498691936857,-0.9730690881121605
33,-0.1691456895726247,0.4250481823367803,1.4190077775913734
34,-3.1531579302241357,-2.381532219251181,-1.5101317571460717
35,-3.4928048136604137,-1.085850213692463,-2.644026914610015
36,-3.6826656641957722,1.778446086468615,0.6119196180576628
37,0.22389465029396569,-1.0189876050569522,4.737835164729753
38,-0.09762478144803224,-1.9676508215115152,-0.15590419776256406
39,2.307245157583863,0.9752892376570798,-0.11328480145534865
40,2.80596616959319,-2.6390917528175604,-3.0282886559476214
41,1.104180979118812,2.9976072078656166,-1.0263461533702538
42,1.6162838448146608,-0.06600936264220092,0.7693452893397975
43,1.0724834684108773,0.8848958404264228,-1.3238090550356572
44,0.7546890532941388,0.6730948116822388,-1.4729663768219543
45,7.144213142006162,2.4038337704074753,-1.8281267240678647
46,2.2843061597153516,1.885401557852349,-5.151377476516881
47,-0.7992190860151396,2.520481550574239,-1.109657777628746
48,2.768140523883563,0.41674523507573175,-0.08197804556305972
49,2.6899835343983014,3.326532888292044,-0.5734603039723948
50,-4.203824657196478,-3.592701620855748,-0.1406126694504343
51,-1.4585834815318104,2.865851250667101,-3.1908378307116974
52,-0.4536657326345924,0.3078733766471307,-1.9106602589448618
53,2.15941785534914,-2.6933700927403486,-2.141497606065747
54,-2.414974949678647,1.115021707097046,2.654154822822096
55,-1.7720571747337504,0.14238602898303832,4.435265547775357
56,2.6893208113539453,-1.544108812522188,-5.353508787832523
57,4.627549936502774,0.32258018601639643,3.268394441140257
58,1.4490598627122742,-0.49256624614358424,-1.5415696437566626
59,2.994270556211615,1.6354581715411147,2.1895879632238984
60,0.63744475807454,-2.375401700927124,-1.501353349695124
61,-1.500107819692207,-0.2300116891905543,-1.955610083504801
62,2.9193631255676857,-2.654831066894893,-4.2574586851539635
63,1.4828916214432661,-1.3603604725998473,-0.7120621622693563
64,-1.0476609977070714,1.2369244179644567,-1.8014187348675827
65,3.822820075483535,2.735238911526329,-2.237055841876522
66,1.7101362494689383,-2.3233064687453253,1.1238632531419437
67,2.0330092168865446,-1.4465347492990377,1.260816831190285
